side,window,count,mean_raw_return,median_raw_return,win_rate
LONG,1d,33,-0.009361249828794898,-0.0067988064860229165,0.36363636363636365
LONG,3d,33,0.026546435341501643,0.01889149858686461,0.6666666666666666
LONG,5d,33,0.03368759544394508,0.01491026968530262,0.6060606060606061
LONG,10d,33,0.05736688247522668,0.042676680127290284,0.696969696969697
LONG,20d,33,0.07911810501955306,0.05162014241991096,0.7878787878787878
